Time,Channel A,Channel B
(us),(V),(V)

-0.51639344,1.06299210,-2.48031497
0.48360656,1.02362204,2.32283473
1.48360655,-0.86614174,2.36220479
2.48360655,-0.94488192,2.36220479
3.48360655,-0.94488192,2.40157485
4.48360655,-0.94488192,2.40157485
5.48360654,-0.94488192,2.40157485
6.48360654,-0.94488192,2.44094491
7.48360654,-0.94488192,2.40157485
8.48360654,-0.90551180,2.44094491
9.48360653,-0.90551180,2.44094491
10.48360653,-0.82677168,2.44094491
11.48360653,-0.78740156,2.44094491
12.48360653,-0.74803150,2.44094491
13.48360652,-0.66929132,2.44094491
14.48360652,-0.62992126,2.48031497
15.48360652,-0.59055120,2.44094491
16.48360652,-0.51181102,2.44094491
17.48360651,-0.43307087,2.44094491
18.48360651,-0.39370078,2.48031497
19.48360651,-0.31496063,2.48031497
20.48360651,-0.27559054,2.48031497
21.48360650,-0.19685039,2.44094491
22.48360650,-0.11811024,2.44094491
23.48360650,-0.07874016,2.48031497
24.48360650,-0.03937008,2.48031497
25.48360649,0.03937008,2.48031497
26.48360649,0.11811024,2.48031497
27.48360649,0.15748031,2.48031497
28.48360649,0.19685039,2.44094491
29.48360648,0.27559054,2.48031497
30.48360648,0.31496063,2.48031497
31.48360648,0.35433072,2.48031497
32.48360648,0.39370078,2.48031497
33.48360647,0.43307087,2.48031497
34.48360647,0.47244096,2.48031497
35.48360647,0.55118108,2.48031497
36.48360647,0.59055120,2.48031497
37.48360646,0.59055120,2.48031497
38.48360646,0.62992126,2.48031497
39.48360646,0.70866144,2.48031497
40.48360646,0.70866144,2.48031497
41.48360645,0.74803150,2.48031497
42.48360645,0.78740156,2.48031497
43.48360645,0.78740156,2.51968503
44.48360645,0.86614174,2.48031497
45.48360644,0.86614174,2.48031497
46.48360644,0.86614174,2.48031497
47.48360644,0.94488192,2.48031497
48.48360644,0.94488192,2.48031497
49.48360643,0.94488192,2.48031497
50.48360643,0.98425198,2.48031497
51.48360643,1.02362204,2.48031497
52.48360643,1.02362204,2.48031497
53.48360642,1.06299210,2.48031497
54.48360642,1.06299210,2.48031497
55.48360642,1.10236216,2.48031497
56.48360642,1.10236216,2.48031497
57.48360641,1.14173234,2.48031497
58.48360641,1.14173234,2.48031497
59.48360641,1.14173234,2.48031497
60.48360641,1.22047246,2.51968503
61.48360640,1.22047246,2.48031497
62.48360640,1.18110240,-2.36220479
63.48360640,-1.10236216,-2.36220479
64.48360640,-1.14173234,-2.36220479
65.48360639,-1.22047246,-2.36220479
66.48360639,-1.29921257,-2.40157485
67.48360639,-1.37795269,-2.40157485
68.48360639,-1.45669293,-2.44094491
69.48360638,-1.53543305,-2.44094491
70.48360638,-1.57480311,-2.44094491
71.48360638,-1.61417317,-2.44094491
72.48360638,-1.61417317,-2.44094491
73.48360637,-1.61417317,-2.44094491
74.48360637,-1.57480311,-2.44094491
75.48360637,-1.45669293,-2.48031497
76.48360637,-1.37795269,-2.48031497
77.48360636,-1.25984251,-2.48031497
78.48360636,-1.10236216,-2.44094491
79.48360636,-0.94488192,-2.44094491
80.48360636,-0.78740156,-2.44094491
81.48360635,-0.62992126,-2.48031497
82.48360635,-0.43307087,-2.48031497
83.48360635,-0.27559054,-2.44094491
84.48360634,-0.15748031,-2.48031497
85.48360634,0.00000000,-2.48031497
86.48360634,0.11811024,-2.48031497
87.48360634,0.23622048,-2.48031497
88.48360633,0.35433072,-2.48031497
89.48360633,0.47244096,-2.48031497
90.48360633,0.55118108,-2.48031497
91.48360633,0.66929132,-2.48031497
92.48360632,0.70866144,-2.48031497
93.48360632,0.74803150,-2.48031497
94.48360632,0.82677168,-2.48031497
95.48360632,0.90551180,-2.48031497
96.48360631,0.90551180,-2.51968503
97.48360631,0.98425198,-2.48031497
98.48360631,0.98425198,-2.48031497
99.48360631,0.98425198,-2.48031497
100.48360630,1.02362204,-2.51968503
101.48360630,1.02362204,-2.48031497
102.48360630,1.02362204,-2.48031497
103.48360630,1.06299210,-2.51968503
104.48360629,1.06299210,-2.48031497
105.48360629,1.06299210,-2.51968503
106.48360629,1.06299210,-2.48031497
107.48360629,1.06299210,-2.48031497
108.48360628,1.10236216,-2.51968503
109.48360628,1.10236216,-2.51968503
110.48360628,1.10236216,-2.48031497
111.48360628,1.10236216,-2.48031497
112.48360627,1.14173234,-2.48031497
113.48360627,1.10236216,-2.51968503
114.48360627,1.14173234,-2.48031497
115.48360627,1.14173234,-2.48031497
116.48360626,1.14173234,-2.51968503
117.48360626,1.14173234,-2.48031497
118.48360626,1.14173234,-2.48031497
119.48360626,1.14173234,-2.48031497
120.48360625,1.14173234,-2.48031497
121.48360625,1.14173234,-2.48031497
122.48360625,1.10236216,-2.51968503
123.48360625,1.10236216,-2.48031497
124.48360624,1.10236216,-2.51968503
125.48360624,1.06299210,2.36220479
126.48360624,-0.86614174,2.36220479
127.48360624,-0.98425198,2.36220479
128.48360623,-0.98425198,2.36220479
129.48360623,-0.98425198,2.40157485
130.48360623,-0.98425198,2.40157485
131.48360623,-0.98425198,2.40157485
132.48360622,-0.98425198,2.44094491
133.48360622,-0.94488192,2.44094491
134.48360622,-0.90551180,2.44094491
135.48360622,-0.86614174,2.44094491
136.48360621,-0.82677168,2.44094491
137.48360621,-0.78740156,2.48031497
138.48360621,-0.70866144,2.44094491
139.48360621,-0.66929132,2.44094491
140.48360620,-0.59055120,2.44094491
141.48360620,-0.55118108,2.44094491
142.48360620,-0.47244096,2.44094491
143.48360620,-0.43307087,2.44094491
144.48360619,-0.35433072,2.44094491
145.48360619,-0.27559054,2.48031497
146.48360619,-0.19685039,2.44094491
147.48360619,-0.15748031,2.48031497
148.48360618,-0.07874016,2.48031497
149.48360618,-0.03937008,2.48031497
150.48360618,0.03937008,2.48031497
151.48360618,0.07874016,2.48031497
152.48360617,0.11811024,2.44094491
153.48360617,0.15748031,2.44094491
154.48360617,0.23622048,2.44094491
155.48360617,0.27559054,2.51968503
156.48360616,0.31496063,2.48031497
157.48360616,0.39370078,2.44094491
158.48360616,0.39370078,2.48031497
159.48360616,0.47244096,2.48031497
160.48360615,0.51181102,2.48031497
161.48360615,0.55118108,2.48031497
162.48360615,0.59055120,2.48031497
163.48360615,0.66929132,2.48031497
164.48360614,0.66929132,2.48031497
165.48360614,0.70866144,2.48031497
166.48360614,0.70866144,2.48031497
167.48360614,0.78740156,2.51968503
168.48360613,0.78740156,2.48031497
169.48360613,0.82677168,2.48031497
170.48360613,0.82677168,2.48031497
171.48360613,0.90551180,2.48031497
172.48360612,0.90551180,2.48031497
173.48360612,0.90551180,2.48031497
174.48360612,0.98425198,2.48031497
175.48360612,0.98425198,2.48031497
176.48360611,1.02362204,2.48031497
177.48360611,1.02362204,2.48031497
178.48360611,1.02362204,2.48031497
179.48360611,1.06299210,2.48031497
180.48360610,1.10236216,2.48031497
181.48360610,1.10236216,2.48031497
182.48360610,1.14173234,2.48031497
183.48360609,1.14173234,2.48031497
184.48360609,1.14173234,2.44094491
185.48360609,1.14173234,2.48031497
186.48360609,1.18110240,2.48031497
187.48360608,1.18110240,-2.36220479
188.48360608,-1.06299210,-2.36220479
189.48360608,-1.14173234,-2.36220479
190.48360608,-1.22047246,-2.40157485
191.48360607,-1.29921257,-2.40157485
192.48360607,-1.37795269,-2.40157485
193.48360607,-1.45669293,-2.44094491
194.48360607,-1.53543305,-2.40157485
195.48360606,-1.57480311,-2.40157485
196.48360606,-1.61417317,-2.44094491
197.48360606,-1.61417317,-2.44094491
198.48360606,-1.57480311,-2.44094491
199.48360605,-1.53543305,-2.44094491
200.48360605,-1.45669293,-2.48031497
201.48360605,-1.33858263,-2.48031497
202.48360605,-1.22047246,-2.44094491
203.48360604,-1.06299210,-2.44094491
204.48360604,-0.90551180,-2.48031497
205.48360604,-0.74803150,-2.51968503
206.48360604,-0.59055120,-2.48031497
207.48360603,-0.43307087,-2.48031497
208.48360603,-0.27559054,-2.48031497
209.48360603,-0.11811024,-2.48031497
210.48360603,0.00000000,-2.48031497
211.48360602,0.15748031,-2.48031497
212.48360602,0.27559054,-2.48031497
213.48360602,0.39370078,-2.48031497
214.48360602,0.47244096,-2.48031497
215.48360601,0.55118108,-2.48031497
216.48360601,0.66929132,-2.48031497
217.48360601,0.70866144,-2.48031497
218.48360601,0.78740156,-2.48031497
219.48360600,0.86614174,-2.48031497
220.48360600,0.86614174,-2.48031497
221.48360600,0.90551180,-2.51968503
222.48360600,0.94488192,-2.48031497
223.48360599,0.98425198,-2.48031497
224.48360599,0.98425198,-2.48031497
225.48360599,0.98425198,-2.48031497
226.48360599,0.98425198,-2.51968503
227.48360598,1.02362204,-2.48031497
228.48360598,1.02362204,-2.51968503
229.48360598,1.02362204,-2.48031497
230.48360598,1.02362204,-2.51968503
231.48360597,1.02362204,-2.51968503
232.48360597,1.06299210,-2.48031497
233.48360597,1.06299210,-2.48031497
234.48360597,1.06299210,-2.51968503
235.48360596,1.06299210,-2.48031497
236.48360596,1.06299210,-2.48031497
237.48360596,1.06299210,-2.51968503
238.48360596,1.06299210,-2.48031497
239.48360595,1.06299210,-2.48031497
240.48360595,1.10236216,-2.48031497
241.48360595,1.10236216,-2.51968503
242.48360595,1.10236216,-2.51968503
243.48360594,1.10236216,-2.48031497
244.48360594,1.06299210,-2.51968503
245.48360594,1.10236216,-2.51968503
246.48360594,1.06299210,-2.51968503
247.48360593,1.10236216,-2.48031497
248.48360593,1.06299210,-2.48031497
249.48360593,1.10236216,-2.51968503
250.48360593,1.06299210,2.36220479
251.48360592,-0.86614174,2.36220479
252.48360592,-0.90551180,2.40157485
253.48360592,-0.94488192,2.40157485
254.48360592,-0.94488192,2.40157485
255.48360591,-0.94488192,2.36220479
256.48360591,-0.94488192,2.40157485
257.48360591,-0.94488192,2.40157485
258.48360591,-0.90551180,2.44094491
259.48360590,-0.86614174,2.44094491
260.48360590,-0.82677168,2.44094491
261.48360590,-0.82677168,2.44094491
262.48360590,-0.74803150,2.44094491
263.48360589,-0.70866144,2.44094491
264.48360589,-0.62992126,2.44094491
265.48360589,-0.62992126,2.44094491
266.48360589,-0.51181102,2.44094491
267.48360588,-0.47244096,2.48031497
268.48360588,-0.39370078,2.44094491
269.48360588,-0.35433072,2.48031497
270.48360588,-0.27559054,2.44094491
271.48360587,-0.23622048,2.44094491
272.48360587,-0.15748031,2.48031497
273.48360587,-0.11811024,2.48031497
274.48360587,-0.03937008,2.48031497
275.48360586,0.00000000,2.48031497
276.48360586,0.07874016,2.48031497
277.48360586,0.11811024,2.48031497
278.48360586,0.15748031,2.48031497
279.48360585,0.23622048,2.48031497
280.48360585,0.27559054,2.48031497
281.48360585,0.31496063,2.44094491
282.48360585,0.35433072,2.48031497
283.48360584,0.43307087,2.48031497
284.48360584,0.43307087,2.48031497
285.48360584,0.51181102,2.44094491
286.48360583,0.51181102,2.44094491
287.48360583,0.59055120,2.48031497
288.48360583,0.62992126,2.48031497
289.48360583,0.66929132,2.48031497
290.48360582,0.70866144,2.48031497
291.48360582,0.74803150,2.48031497
292.48360582,0.74803150,2.48031497
293.48360582,0.78740156,2.48031497
