Time,Channel A,Channel B
(ms),(V),(V)

-0.00524590,3.93700790,-2.51968503
0.00475410,3.93700790,2.28346467
0.01475410,3.93700790,2.44094491
0.02475410,3.77952766,2.44094491
0.03475410,3.62204719,2.44094491
0.04475410,3.46456695,2.44094491
0.05475410,3.30708671,2.44094491
0.06475410,3.30708671,2.44094491
0.07475410,3.14960623,2.44094491
0.08475410,3.30708671,2.44094491
0.09475410,3.30708671,2.44094491
0.10475410,3.46456695,2.44094491
0.11475410,3.46456695,2.44094491
0.12475410,3.62204719,2.44094491
0.13475410,3.62204719,2.44094491
0.14475409,3.77952766,2.44094491
0.15475409,3.77952766,2.44094491
0.16475409,3.93700790,2.44094491
0.17475409,4.09448814,2.44094491
0.18475409,4.09448814,2.44094491
0.19475409,4.25196838,2.44094491
0.20475409,4.25196838,-2.36220479
0.21475409,4.09448814,-2.44094491
0.22475409,3.93700790,-2.51968503
0.23475409,3.77952766,-2.51968503
0.24475409,3.77952766,-2.51968503
0.25475409,3.46456695,-2.51968503
0.26475409,3.46456695,-2.51968503
0.27475409,3.30708671,-2.51968503
0.28475409,3.30708671,-2.51968503
0.29475409,3.30708671,-2.51968503
0.30475409,3.30708671,-2.51968503
0.31475409,3.30708671,-2.51968503
0.32475409,3.46456695,-2.51968503
0.33475409,3.62204719,-2.51968503
0.34475409,3.62204719,-2.51968503
0.35475409,3.77952766,-2.51968503
0.36475409,3.77952766,-2.51968503
0.37475409,3.93700790,-2.51968503
0.38475409,3.93700790,-2.51968503
0.39475409,4.09448814,-2.51968503
0.40475409,4.09448814,2.36220479
0.41475409,3.93700790,2.44094491
0.42475409,3.77952766,2.44094491
0.43475409,3.77952766,2.44094491
0.44475409,3.46456695,2.44094491
0.45475409,3.30708671,2.44094491
0.46475409,3.30708671,2.44094491
0.47475409,3.14960623,2.44094491
0.48475409,3.14960623,2.44094491
0.49475409,3.30708671,2.44094491
0.50475409,3.46456695,2.44094491
0.51475409,3.46456695,2.44094491
0.52475409,3.62204719,2.44094491
0.53475408,3.62204719,2.44094491
0.54475408,3.77952766,2.44094491
0.55475408,3.93700790,2.44094491
0.56475408,3.93700790,2.44094491
0.57475408,4.09448814,2.44094491
0.58475408,4.09448814,2.44094491
0.59475408,4.25196838,2.44094491
0.60475408,4.25196838,-2.36220479
0.61475408,4.09448814,-2.51968503
0.62475408,3.93700790,-2.51968503
0.63475408,3.77952766,-2.51968503
0.64475408,3.62204719,-2.51968503
0.65475408,3.62204719,-2.51968503
0.66475408,3.46456695,-2.51968503
0.67475408,3.30708671,-2.51968503
0.68475408,3.30708671,-2.51968503
0.69475408,3.30708671,-2.51968503
0.70475408,3.30708671,-2.51968503
0.71475408,3.30708671,-2.51968503
0.72475408,3.46456695,-2.51968503
0.73475408,3.46456695,-2.51968503
0.74475408,3.62204719,-2.51968503
0.75475408,3.77952766,-2.51968503
0.76475408,3.77952766,-2.51968503
0.77475408,3.93700790,-2.51968503
0.78475408,3.93700790,-2.51968503
0.79475408,4.09448814,-2.51968503
0.80475408,4.09448814,2.28346467
0.81475408,3.93700790,2.36220479
0.82475408,3.77952766,2.44094491
0.83475408,3.77952766,2.44094491
0.84475408,3.46456695,2.44094491
0.85475408,3.46456695,2.44094491
0.86475408,3.30708671,2.44094491
0.87475408,3.14960623,2.44094491
0.88475408,3.14960623,2.44094491
0.89475408,3.30708671,2.44094491
0.90475408,3.46456695,2.44094491
0.91475408,3.46456695,2.44094491
0.92475408,3.62204719,2.44094491
0.93475407,3.77952766,2.44094491
0.94475407,3.77952766,2.44094491
0.95475407,3.93700790,2.44094491
0.96475407,3.93700790,2.44094491
0.97475407,4.09448814,2.44094491
0.98475407,4.09448814,2.44094491
0.99475407,4.25196838,2.44094491
1.00475407,4.25196838,-2.36220479
1.01475407,4.09448814,-2.44094491
1.02475407,3.93700790,-2.51968503
1.03475407,3.77952766,-2.51968503
1.04475407,3.77952766,-2.51968503
1.05475407,3.46456695,-2.51968503
1.06475407,3.46456695,-2.51968503
1.07475407,3.30708671,-2.51968503
1.08475407,3.30708671,-2.51968503
1.09475407,3.30708671,-2.51968503
1.10475407,3.30708671,-2.51968503
1.11475407,3.30708671,-2.51968503
1.12475407,3.46456695,-2.51968503
1.13475407,3.46456695,-2.51968503
1.14475407,3.62204719,-2.51968503
1.15475407,3.77952766,-2.51968503
1.16475407,3.77952766,-2.51968503
1.17475407,3.77952766,-2.51968503
1.18475407,3.93700790,-2.51968503
1.19475407,4.09448814,-2.51968503
1.20475407,4.09448814,2.28346467
1.21475407,3.93700790,2.44094491
