Time,Channel A,Channel B
(ms),(V),(V)

-0.00516129,0.94488192,-2.51968503
0.00483871,0.94488192,2.36220479
0.01483871,0.94488192,2.44094491
0.02483871,0.78740156,2.44094491
0.03483871,0.62992126,2.44094491
0.04483871,0.47244096,2.44094491
0.05483871,0.31496063,2.44094491
0.06483871,0.31496063,2.44094491
0.07483871,0.15748031,2.44094491
0.08483871,0.00000000,2.44094491
0.09483871,0.00000000,2.44094491
0.10483871,0.00000000,2.44094491
0.11483871,0.15748031,2.44094491
0.12483871,0.31496063,2.44094491
0.13483871,0.47244096,2.44094491
0.14483871,0.47244096,2.44094491
0.15483871,0.62992126,2.44094491
0.16483871,0.78740156,2.44094491
0.17483871,0.94488192,2.44094491
0.18483871,0.94488192,2.44094491
0.19483870,1.10236216,2.44094491
0.20483870,1.25984251,-2.44094491
0.21483870,1.10236216,-2.44094491
0.22483870,0.94488192,-2.51968503
0.23483870,0.78740156,-2.51968503
0.24483870,0.62992126,-2.51968503
0.25483870,0.47244096,-2.51968503
0.26483870,0.47244096,-2.51968503
0.27483870,0.31496063,-2.51968503
0.28483870,0.15748031,-2.51968503
0.29483870,0.15748031,-2.51968503
0.30483870,0.15748031,-2.51968503
0.31483870,0.15748031,-2.51968503
0.32483870,0.15748031,-2.51968503
0.33483870,0.31496063,-2.51968503
0.34483870,0.47244096,-2.51968503
0.35483870,0.47244096,-2.51968503
0.36483870,0.62992126,-2.51968503
0.37483870,0.78740156,-2.51968503
0.38483870,0.78740156,-2.51968503
0.39483870,0.94488192,-2.51968503
0.40483870,1.10236216,2.36220479
0.41483870,0.94488192,2.44094491
0.42483870,0.78740156,2.44094491
0.43483870,0.62992126,2.44094491
0.44483870,0.47244096,2.44094491
0.45483870,0.47244096,2.44094491
0.46483870,0.31496063,2.44094491
0.47483870,0.15748031,2.44094491
0.48483870,0.00000000,2.44094491
0.49483870,0.00000000,2.44094491
0.50483870,0.00000000,2.44094491
0.51483870,0.15748031,2.44094491
0.52483870,0.31496063,2.44094491
0.53483870,0.47244096,2.44094491
0.54483870,0.62992126,2.44094491
0.55483870,0.62992126,2.44094491
0.56483870,0.78740156,2.44094491
0.57483870,0.94488192,2.44094491
0.58483870,1.10236216,2.44094491
0.59483869,1.10236216,2.44094491
0.60483869,1.25984251,-2.44094491
0.61483869,1.10236216,-2.44094491
0.62483869,0.94488192,-2.51968503
0.63483869,0.78740156,-2.51968503
0.64483869,0.62992126,-2.51968503
0.65483869,0.62992126,-2.51968503
0.66483869,0.47244096,-2.51968503
0.67483869,0.31496063,-2.51968503
0.68483869,0.15748031,-2.51968503
0.69483869,0.15748031,-2.51968503
0.70483869,0.15748031,-2.51968503
0.71483869,0.15748031,-2.51968503
0.72483869,0.15748031,-2.51968503
0.73483869,0.31496063,-2.51968503
0.74483869,0.47244096,-2.51968503
0.75483869,0.62992126,-2.51968503
0.76483869,0.62992126,-2.51968503
0.77483869,0.78740156,-2.51968503
0.78483869,0.94488192,-2.51968503
0.79483869,0.94488192,-2.51968503
0.80483869,1.10236216,2.36220479
0.81483869,0.94488192,2.44094491
0.82483869,0.78740156,2.44094491
0.83483869,0.62992126,2.44094491
0.84483869,0.47244096,2.44094491
0.85483869,0.47244096,2.44094491
0.86483869,0.31496063,2.44094491
0.87483869,0.15748031,2.44094491
0.88483869,0.00000000,2.44094491
0.89483869,0.00000000,2.44094491
0.90483869,0.15748031,2.44094491
0.91483869,0.15748031,2.44094491
0.92483869,0.31496063,2.44094491
0.93483869,0.47244096,2.44094491
0.94483869,0.62992126,2.44094491
0.95483869,0.62992126,2.44094491
0.96483869,0.78740156,2.44094491
0.97483869,0.94488192,2.44094491
0.98483868,1.10236216,2.44094491
0.99483868,1.10236216,2.44094491
1.00483868,1.25984251,-2.44094491
1.01483868,1.10236216,-2.51968503
1.02483868,0.94488192,-2.51968503
1.03483868,0.78740156,-2.51968503
1.04483868,0.62992126,-2.51968503
1.05483868,0.62992126,-2.51968503
1.06483868,0.47244096,-2.51968503
1.07483868,0.31496063,-2.51968503
1.08483868,0.31496063,-2.51968503
1.09483868,0.15748031,-2.51968503
1.10483868,0.15748031,-2.51968503
1.11483868,0.15748031,-2.51968503
1.12483868,0.31496063,-2.51968503
1.13483868,0.31496063,-2.51968503
1.14483868,0.47244096,-2.51968503
1.15483868,0.62992126,-2.51968503
1.16483868,0.62992126,-2.51968503
1.17483868,0.78740156,-2.51968503
1.18483868,0.94488192,-2.51968503
1.19483868,0.94488192,-2.51968503
1.20483868,1.10236216,2.36220479
1.21483868,0.94488192,2.44094491
