Time,Channel A,Channel B
(ms),(V),(V)

-0.00456140,4.09448814,-2.04724407
0.00543860,3.93700790,2.44094491
0.01543860,3.77952766,2.44094491
0.02543860,3.62204719,2.44094491
0.03543860,3.46456695,2.44094491
0.04543860,3.30708671,2.44094491
0.05543860,3.14960623,2.44094491
0.06543859,2.99212599,2.44094491
0.07543859,3.14960623,2.44094491
0.08543859,3.30708671,2.44094491
0.09543859,3.30708671,2.44094491
0.10543859,3.46456695,2.44094491
0.11543859,3.46456695,2.44094491
0.12543859,3.62204719,2.44094491
0.13543859,3.62204719,2.44094491
0.14543859,3.77952766,2.44094491
0.15543859,3.93700790,2.44094491
0.16543859,3.93700790,2.44094491
0.17543859,4.09448814,2.44094491
0.18543859,4.09448814,2.44094491
0.19543859,4.25196838,-2.36220479
0.20543859,4.09448814,-2.51968503
0.21543859,3.93700790,-2.51968503
0.22543859,3.77952766,-2.51968503
0.23543859,3.62204719,-2.51968503
0.24543859,3.46456695,-2.51968503
0.25543859,3.30708671,-2.51968503
0.26543859,3.30708671,-2.51968503
0.27543859,3.14960623,-2.51968503
0.28543859,3.30708671,-2.51968503
0.29543859,3.30708671,-2.51968503
0.30543859,3.30708671,-2.51968503
0.31543859,3.30708671,-2.51968503
0.32543859,3.46456695,-2.51968503
0.33543859,3.62204719,-2.51968503
0.34543859,3.62204719,-2.51968503
0.35543859,3.77952766,-2.51968503
0.36543859,3.77952766,-2.51968503
0.37543859,3.93700790,-2.51968503
0.38543859,3.93700790,-2.51968503
0.39543859,4.09448814,-1.41732287
0.40543859,3.93700790,2.44094491
0.41543859,3.77952766,2.44094491
0.42543859,3.62204719,2.44094491
0.43543859,3.46456695,2.44094491
0.44543859,3.30708671,2.44094491
0.45543859,3.14960623,2.44094491
0.46543858,2.99212599,2.44094491
0.47543858,3.14960623,2.44094491
0.48543858,3.14960623,2.44094491
0.49543858,3.30708671,2.44094491
0.50543858,3.46456695,2.44094491
0.51543858,3.46456695,2.44094491
0.52543858,3.62204719,2.44094491
0.53543858,3.77952766,2.44094491
0.54543858,3.77952766,2.44094491
0.55543858,3.93700790,2.44094491
0.56543858,3.93700790,2.44094491
0.57543858,4.09448814,2.44094491
0.58543858,4.09448814,2.44094491
0.59543858,4.25196838,-2.36220479
0.60543858,4.09448814,-2.44094491
0.61543858,3.93700790,-2.51968503
0.62543858,3.77952766,-2.51968503
0.63543858,3.62204719,-2.51968503
0.64543858,3.46456695,-2.51968503
0.65543858,3.30708671,-2.51968503
0.66543858,3.30708671,-2.51968503
0.67543858,3.14960623,-2.51968503
0.68543858,3.14960623,-2.51968503
0.69543858,3.30708671,-2.51968503
0.70543858,3.30708671,-2.51968503
0.71543858,3.46456695,-2.51968503
0.72543858,3.46456695,-2.51968503
0.73543858,3.46456695,-2.51968503
0.74543858,3.62204719,-2.51968503
0.75543858,3.62204719,-2.51968503
0.76543858,3.77952766,-2.51968503
0.77543858,3.93700790,-2.51968503
0.78543858,3.93700790,-2.51968503
0.79543858,4.09448814,1.33858263
0.80543858,3.93700790,2.44094491
0.81543858,3.77952766,2.44094491
0.82543858,3.62204719,2.44094491
0.83543858,3.46456695,2.44094491
0.84543858,3.30708671,2.44094491
0.85543858,3.14960623,2.44094491
0.86543857,3.14960623,2.44094491
0.87543857,3.14960623,2.44094491
0.88543857,3.14960623,2.44094491
0.89543857,3.30708671,2.44094491
0.90543857,3.46456695,2.44094491
0.91543857,3.46456695,2.44094491
0.92543857,3.62204719,2.44094491
0.93543857,3.62204719,2.44094491
0.94543857,3.77952766,2.44094491
0.95543857,3.93700790,2.44094491
0.96543857,3.93700790,2.44094491
0.97543857,4.09448814,2.44094491
0.98543857,4.09448814,2.44094491
0.99543857,4.25196838,-2.36220479
1.00543857,4.09448814,-2.44094491
1.01543857,3.93700790,-2.51968503
1.02543857,3.77952766,-2.51968503
1.03543857,3.62204719,-2.51968503
1.04543857,3.46456695,-2.51968503
1.05543857,3.30708671,-2.51968503
1.06543857,3.30708671,-2.51968503
1.07543857,3.14960623,-2.51968503
1.08543857,3.14960623,-2.51968503
1.09543857,3.30708671,-2.51968503
1.10543857,3.30708671,-2.51968503
1.11543857,3.30708671,-2.51968503
1.12543857,3.46456695,-2.51968503
1.13543857,3.62204719,-2.51968503
1.14543857,3.62204719,-2.51968503
1.15543857,3.77952766,-2.51968503
1.16543857,3.77952766,-2.51968503
1.17543857,3.77952766,-2.51968503
1.18543857,3.93700790,-2.51968503
1.19543857,4.09448814,1.73228347
1.20543857,3.93700790,2.36220479
1.21543857,3.77952766,2.44094491
