Time,Channel A,Channel B
(ms),(V),(V)

-0.00507936,-6.29921246,-2.51968503
0.00492063,-6.29921246,2.44094491
0.01492063,-6.29921246,2.44094491
0.02492063,-6.45669270,2.44094491
0.03492063,-6.45669270,2.44094491
0.04492063,-6.61417341,2.44094491
0.05492063,-6.61417341,2.44094491
0.06492063,-6.61417341,2.44094491
0.07492063,-6.77165365,2.44094491
0.08492063,-6.77165365,2.44094491
0.09492063,-6.92913389,2.44094491
0.10492063,-6.92913389,2.44094491
0.11492063,-6.92913389,2.44094491
0.12492063,-6.92913389,2.44094491
0.13492063,-7.08661413,2.44094491
0.14492063,-7.08661413,2.44094491
0.15492063,-6.92913389,2.44094491
0.16492063,-6.61417341,2.44094491
0.17492063,-6.45669270,2.44094491
0.18492063,-6.29921246,2.44094491
0.19492063,-6.14173222,2.44094491
0.20492063,-6.14173222,-2.51968503
0.21492063,-6.29921246,-2.51968503
0.22492063,-6.29921246,-2.51968503
0.23492063,-6.29921246,-2.51968503
0.24492063,-6.45669270,-2.51968503
0.25492063,-6.45669270,-2.51968503
0.26492063,-6.61417341,-2.51968503
0.27492063,-6.61417341,-2.51968503
0.28492063,-6.61417341,-2.51968503
0.29492063,-6.77165365,-2.51968503
0.30492063,-6.77165365,-2.51968503
0.31492063,-6.77165365,-2.51968503
0.32492063,-6.92913389,-2.51968503
0.33492063,-6.92913389,-2.51968503
0.34492063,-6.92913389,-2.51968503
0.35492063,-6.92913389,-2.51968503
0.36492063,-6.77165365,-2.51968503
0.37492063,-6.61417341,-2.51968503
0.38492063,-6.45669270,-2.51968503
0.39492063,-6.29921246,-2.51968503
0.40492062,-6.29921246,2.44094491
0.41492062,-6.45669270,2.36220479
0.42492062,-6.45669270,2.44094491
0.43492062,-6.61417341,2.44094491
0.44492062,-6.61417341,2.44094491
0.45492062,-6.61417341,2.44094491
0.46492062,-6.77165365,2.44094491
0.47492062,-6.77165365,2.44094491
0.48492062,-6.77165365,2.44094491
0.49492062,-6.92913389,2.44094491
0.50492062,-6.92913389,2.44094491
0.51492062,-6.92913389,2.44094491
0.52492062,-7.08661413,2.44094491
0.53492062,-7.08661413,2.44094491
0.54492062,-7.08661413,2.44094491
0.55492062,-6.92913389,2.44094491
0.56492062,-6.77165365,2.44094491
0.57492062,-6.45669270,2.44094491
0.58492062,-6.29921246,2.44094491
0.59492062,-6.14173222,2.44094491
0.60492062,-6.14173222,-2.44094491
0.61492062,-6.29921246,-2.44094491
0.62492062,-6.29921246,-2.51968503
0.63492062,-6.45669270,-2.51968503
0.64492062,-6.45669270,-2.51968503
0.65492062,-6.45669270,-2.51968503
0.66492062,-6.61417341,-2.51968503
0.67492062,-6.61417341,-2.51968503
0.68492062,-6.61417341,-2.51968503
0.69492062,-6.77165365,-2.51968503
0.70492062,-6.77165365,-2.51968503
0.71492062,-6.92913389,-2.51968503
0.72492062,-6.92913389,-2.51968503
0.73492062,-6.92913389,-2.51968503
0.74492062,-6.92913389,-2.51968503
0.75492062,-6.92913389,-2.51968503
0.76492062,-6.77165365,-2.51968503
0.77492062,-6.61417341,-2.51968503
0.78492062,-6.45669270,-2.51968503
0.79492061,-6.29921246,-2.51968503
0.80492061,-6.29921246,2.36220479
0.81492061,-6.45669270,2.44094491
0.82492061,-6.45669270,2.44094491
0.83492061,-6.61417341,2.44094491
0.84492061,-6.61417341,2.44094491
0.85492061,-6.61417341,2.44094491
0.86492061,-6.77165365,2.44094491
0.87492061,-6.77165365,2.44094491
0.88492061,-6.77165365,2.44094491
0.89492061,-6.92913389,2.44094491
0.90492061,-6.92913389,2.44094491
0.91492061,-6.92913389,2.44094491
0.92492061,-7.08661413,2.44094491
0.93492061,-7.08661413,2.44094491
0.94492061,-7.08661413,2.44094491
0.95492061,-6.92913389,2.44094491
0.96492061,-6.77165365,2.44094491
0.97492061,-6.61417341,2.44094491
0.98492061,-6.29921246,2.44094491
0.99492061,-6.14173222,-0.62992126
1.00492061,-6.14173222,-2.51968503
1.01492061,-6.29921246,-2.51968503
1.02492061,-6.29921246,-2.51968503
1.03492061,-6.45669270,-2.51968503
1.04492061,-6.45669270,-2.51968503
1.05492061,-6.61417341,-2.51968503
1.06492061,-6.61417341,-2.51968503
1.07492061,-6.61417341,-2.51968503
1.08492061,-6.77165365,-2.51968503
1.09492061,-6.77165365,-2.51968503
1.10492061,-6.77165365,-2.51968503
1.11492061,-6.92913389,-2.51968503
1.12492061,-6.92913389,-2.51968503
1.13492061,-6.92913389,-2.51968503
1.14492061,-6.92913389,-2.51968503
1.15492061,-6.92913389,-2.51968503
