Time,Channel A,Channel B
(ms),(V),(V)

-0.00523809,0.27559054,-2.59842515
0.00476190,0.27559054,2.36220479
0.01476190,0.27559054,2.44094491
0.02476190,0.31496063,2.44094491
0.03476190,0.31496063,2.44094491
0.04476190,0.31496063,2.44094491
0.05476190,0.27559054,2.44094491
0.06476190,0.23622048,-2.44094491
0.07476190,0.31496063,-2.51968503
0.08476190,0.31496063,-2.51968503
0.09476190,0.31496063,-2.51968503
0.10476190,0.27559054,-2.51968503
0.11476190,0.27559054,-2.51968503
0.12476190,0.27559054,2.36220479
0.13476190,0.23622048,2.44094491
0.14476190,0.27559054,2.44094491
0.15476190,0.31496063,2.44094491
0.16476190,0.27559054,2.44094491
0.17476190,0.27559054,2.44094491
0.18476190,0.23622048,2.44094491
0.19476190,0.23622048,-2.51968503
0.20476190,0.27559054,-2.51968503
0.21476190,0.27559054,-2.51968503
0.22476190,0.27559054,-2.59842515
0.23476190,0.23622048,-2.51968503
0.24476190,0.23622048,-2.51968503
0.25476190,0.19685039,2.36220479
0.26476190,0.19685039,2.44094491
0.27476190,0.23622048,2.44094491
0.28476190,0.27559054,2.44094491
0.29476190,0.27559054,2.44094491
0.30476190,0.19685039,2.44094491
0.31476190,0.19685039,-2.44094491
0.32476190,0.23622048,-2.51968503
0.33476190,0.23622048,-2.51968503
0.34476190,0.23622048,-2.51968503
0.35476190,0.23622048,-2.51968503
0.36476190,0.19685039,-2.51968503
0.37476190,0.19685039,-2.51968503
0.38476190,0.19685039,2.44094491
0.39476189,0.19685039,2.44094491
0.40476189,0.23622048,2.44094491
0.41476189,0.23622048,2.44094491
0.42476189,0.23622048,2.44094491
0.43476189,0.19685039,2.44094491
0.44476189,0.19685039,-2.44094491
0.45476189,0.19685039,-2.51968503
0.46476189,0.19685039,-2.51968503
0.47476189,0.19685039,-2.51968503
0.48476189,0.15748031,-2.51968503
0.49476189,0.15748031,-2.51968503
0.50476189,0.15748031,2.36220479
0.51476189,0.19685039,2.36220479
0.52476189,0.19685039,2.44094491
0.53476189,0.19685039,2.44094491
0.54476189,0.19685039,2.44094491
0.55476189,0.15748031,2.44094491
0.56476189,0.15748031,2.44094491
0.57476189,0.15748031,-2.51968503
0.58476189,0.15748031,-2.51968503
0.59476189,0.19685039,-2.51968503
0.60476189,0.19685039,-2.51968503
0.61476189,0.15748031,-2.51968503
0.62476189,0.15748031,-2.51968503
0.63476189,0.15748031,2.36220479
0.64476189,0.15748031,2.44094491
0.65476189,0.19685039,2.44094491
0.66476189,0.19685039,2.44094491
0.67476189,0.15748031,2.44094491
0.68476189,0.15748031,2.44094491
0.69476189,0.11811024,-2.44094491
0.70476189,0.15748031,-2.51968503
0.71476189,0.19685039,-2.51968503
0.72476189,0.15748031,-2.51968503
0.73476189,0.11811024,-2.51968503
0.74476189,0.11811024,-2.51968503
0.75476189,0.11811024,2.36220479
0.76476189,0.11811024,2.44094491
0.77476189,0.11811024,2.44094491
0.78476189,0.15748031,2.44094491
0.79476188,0.15748031,2.44094491
0.80476188,0.11811024,2.44094491
0.81476188,0.11811024,2.44094491
0.82476188,0.11811024,-2.51968503
0.83476188,0.11811024,-2.51968503
0.84476188,0.11811024,-2.51968503
0.85476188,0.11811024,-2.51968503
0.86476188,0.11811024,-2.51968503
0.87476188,0.11811024,-2.51968503
0.88476188,0.11811024,2.36220479
0.89476188,0.11811024,2.44094491
0.90476188,0.15748031,2.44094491
0.91476188,0.11811024,2.44094491
0.92476188,0.11811024,2.44094491
0.93476188,0.11811024,2.44094491
0.94476188,0.11811024,-2.44094491
0.95476188,0.11811024,-2.51968503
0.96476188,0.11811024,-2.51968503
0.97476188,0.11811024,-2.51968503
0.98476188,0.11811024,-2.51968503
0.99476188,0.07874016,-2.51968503
1.00476188,0.07874016,-2.51968503
1.01476188,0.07874016,2.44094491
1.02476188,0.07874016,2.44094491
1.03476188,0.11811024,2.44094491
1.04476188,0.07874016,2.44094491
1.05476188,0.07874016,2.44094491
1.06476188,0.07874016,2.44094491
1.07476188,0.11811024,-2.44094491
1.08476188,0.11811024,-2.51968503
1.09476188,0.11811024,-2.51968503
1.10476188,0.11811024,-2.51968503
1.11476188,0.07874016,-2.51968503
1.12476188,0.03937008,-2.51968503
1.13476188,0.03937008,2.36220479
1.14476188,0.07874016,2.44094491
1.15476188,0.07874016,2.44094491
1.16476188,0.11811024,2.44094491
1.17476188,0.11811024,2.44094491
1.18476187,0.07874016,2.44094491
1.19476187,0.03937008,-2.44094491
1.20476187,0.07874016,-2.44094491
1.21476187,0.07874016,-2.51968503
