Time,Channel A,Channel B
(ms),(V),(V)

-0.00516129,2.20472431,-2.51968503
0.00483871,2.16535425,2.36220479
0.01483871,2.16535425,2.44094491
0.02483871,2.16535425,2.44094491
0.03483871,2.16535425,2.44094491
0.04483871,2.20472431,2.44094491
0.05483871,2.20472431,2.44094491
0.06483871,2.12598419,-2.36220479
0.07483871,2.12598419,-2.51968503
0.08483871,2.20472431,-2.51968503
0.09483871,2.16535425,-2.51968503
0.10483871,2.20472431,-2.51968503
0.11483871,2.20472431,-2.51968503
0.12483871,2.16535425,-2.51968503
0.13483871,2.12598419,2.44094491
0.14483871,2.16535425,2.44094491
0.15483871,2.16535425,2.44094491
0.16483871,2.16535425,2.44094491
0.17483871,2.16535425,2.44094491
0.18483871,2.16535425,2.44094491
0.19483870,2.16535425,-2.44094491
0.20483870,2.16535425,-2.51968503
0.21483870,2.16535425,-2.51968503
0.22483870,2.12598419,-2.51968503
0.23483870,2.16535425,-2.51968503
0.24483870,2.12598419,-2.51968503
0.25483870,2.16535425,2.36220479
0.26483870,2.08661413,2.44094491
0.27483870,2.08661413,2.44094491
0.28483870,2.16535425,2.44094491
0.29483870,2.16535425,2.44094491
0.30483870,2.16535425,2.44094491
0.31483870,2.12598419,-2.44094491
0.32483870,2.12598419,-2.51968503
0.33483870,2.16535425,-2.51968503
0.34483870,2.16535425,-2.51968503
0.35483870,2.16535425,-2.51968503
0.36483870,2.12598419,-2.51968503
0.37483870,2.16535425,2.36220479
0.38483870,2.12598419,2.44094491
0.39483870,2.08661413,2.44094491
0.40483870,2.12598419,2.44094491
0.41483870,2.12598419,2.44094491
0.42483870,2.12598419,2.44094491
0.43483870,2.16535425,2.44094491
0.44483870,2.16535425,-2.51968503
0.45483870,2.12598419,-2.51968503
0.46483870,2.12598419,-2.51968503
0.47483870,2.16535425,-2.51968503
0.48483870,2.12598419,-2.51968503
0.49483870,2.12598419,-2.51968503
0.50483870,2.12598419,2.36220479
0.51483870,2.08661413,2.44094491
0.52483870,2.08661413,2.44094491
0.53483870,2.12598419,2.44094491
0.54483870,2.12598419,2.44094491
0.55483870,2.12598419,2.44094491
0.56483870,2.08661413,-2.44094491
0.57483870,2.08661413,-2.51968503
0.58483870,2.12598419,-2.51968503
0.59483869,2.16535425,-2.51968503
0.60483869,2.12598419,-2.51968503
0.61483869,2.12598419,-2.51968503
0.62483869,2.08661413,2.36220479
0.63483869,2.04724407,2.44094491
0.64483869,2.08661413,2.44094491
0.65483869,2.08661413,2.44094491
0.66483869,2.12598419,2.44094491
0.67483869,2.12598419,2.44094491
0.68483869,2.08661413,2.44094491
0.69483869,2.08661413,-2.44094491
0.70483869,2.08661413,-2.51968503
0.71483869,2.08661413,-2.51968503
0.72483869,2.08661413,-2.51968503
0.73483869,2.12598419,-2.51968503
0.74483869,2.08661413,-2.51968503
0.75483869,2.08661413,2.36220479
0.76483869,2.04724407,2.44094491
0.77483869,2.08661413,2.44094491
0.78483869,2.04724407,2.44094491
0.79483869,2.08661413,2.44094491
0.80483869,2.08661413,2.44094491
0.81483869,2.04724407,-2.51968503
0.82483869,2.08661413,-2.51968503
0.83483869,2.08661413,-2.51968503
0.84483869,2.08661413,-2.51968503
0.85483869,2.08661413,-2.51968503
0.86483869,2.04724407,-2.51968503
0.87483869,2.04724407,2.36220479
0.88483869,2.00787401,2.44094491
0.89483869,2.04724407,2.44094491
0.90483869,2.04724407,2.44094491
0.91483869,2.08661413,2.44094491
0.92483869,2.08661413,2.44094491
0.93483869,2.04724407,-2.44094491
0.94483869,2.04724407,-2.51968503
0.95483869,2.04724407,-2.51968503
0.96483869,2.04724407,-2.51968503
0.97483869,2.04724407,-2.51968503
0.98483868,2.04724407,-2.51968503
0.99483868,2.04724407,-2.51968503
1.00483868,2.00787401,2.44094491
1.01483868,2.00787401,2.44094491
1.02483868,2.04724407,2.44094491
1.03483868,2.04724407,2.44094491
1.04483868,2.00787401,2.44094491
1.05483868,2.00787401,2.44094491
1.06483868,2.00787401,-2.44094491
1.07483868,2.04724407,-2.51968503
1.08483868,2.00787401,-2.51968503
1.09483868,2.04724407,-2.51968503
1.10483868,2.04724407,-2.51968503
1.11483868,2.00787401,-2.51968503
1.12483868,2.00787401,2.36220479
1.13483868,2.00787401,2.44094491
1.14483868,2.00787401,2.44094491
1.15483868,2.00787401,2.44094491
1.16483868,2.00787401,2.51968503
1.17483868,2.00787401,2.44094491
1.18483868,1.96850395,-2.44094491
1.19483868,2.00787401,-2.51968503
1.20483868,2.00787401,-2.51968503
1.21483868,2.00787401,-2.51968503
