Time,Channel A,Channel B
(ms),(V),(V)

-0.00523809,1.37795269,-2.59842515
0.00476190,1.37795269,2.36220479
0.01476190,1.37795269,2.44094491
0.02476190,1.41732287,2.44094491
0.03476190,1.41732287,2.44094491
0.04476190,1.45669293,2.44094491
0.05476190,1.41732287,2.44094491
0.06476190,1.53543305,-2.36220479
0.07476190,1.41732287,-2.51968503
0.08476190,1.45669293,-2.51968503
0.09476190,1.41732287,-2.51968503
0.10476190,1.45669293,-2.51968503
0.11476190,1.41732287,-2.51968503
0.12476190,1.37795269,-2.51968503
0.13476190,1.37795269,2.44094491
0.14476190,1.41732287,2.44094491
0.15476190,1.41732287,2.44094491
0.16476190,1.45669293,2.44094491
0.17476190,1.41732287,2.44094491
0.18476190,1.41732287,2.44094491
0.19476190,1.37795269,-2.44094491
0.20476190,1.41732287,-2.51968503
0.21476190,1.45669293,-2.51968503
0.22476190,1.41732287,-2.51968503
0.23476190,1.41732287,-2.51968503
0.24476190,1.37795269,-2.51968503
0.25476190,1.33858263,2.36220479
0.26476190,1.37795269,2.44094491
0.27476190,1.41732287,2.44094491
0.28476190,1.45669293,2.44094491
0.29476190,1.41732287,2.44094491
0.30476190,1.41732287,2.44094491
0.31476190,1.33858263,-2.36220479
0.32476190,1.41732287,-2.51968503
0.33476190,1.41732287,-2.51968503
0.34476190,1.45669293,-2.51968503
0.35476190,1.41732287,-2.51968503
0.36476190,1.41732287,-2.51968503
0.37476190,1.33858263,-2.51968503
0.38476190,1.37795269,2.44094491
0.39476189,1.37795269,2.44094491
0.40476189,1.45669293,2.44094491
0.41476189,1.45669293,2.44094491
0.42476189,1.45669293,2.44094491
0.43476189,1.41732287,2.44094491
0.44476189,1.41732287,-2.44094491
0.45476189,1.41732287,-2.51968503
0.46476189,1.45669293,-2.51968503
0.47476189,1.45669293,-2.51968503
0.48476189,1.41732287,-2.51968503
0.49476189,1.41732287,-2.51968503
0.50476189,1.37795269,2.36220479
0.51476189,1.37795269,2.44094491
0.52476189,1.41732287,2.44094491
0.53476189,1.45669293,2.44094491
0.54476189,1.45669293,2.44094491
0.55476189,1.45669293,2.44094491
0.56476189,1.37795269,-2.36220479
0.57476189,1.41732287,-2.51968503
0.58476189,1.41732287,-2.51968503
0.59476189,1.45669293,-2.51968503
0.60476189,1.45669293,-2.51968503
0.61476189,1.41732287,-2.51968503
0.62476189,1.41732287,-2.51968503
0.63476189,1.37795269,2.44094491
0.64476189,1.41732287,2.44094491
0.65476189,1.45669293,2.44094491
0.66476189,1.49606299,2.44094491
0.67476189,1.45669293,2.44094491
0.68476189,1.41732287,2.44094491
0.69476189,1.41732287,-2.44094491
0.70476189,1.45669293,-2.51968503
0.71476189,1.45669293,-2.51968503
0.72476189,1.45669293,-2.51968503
0.73476189,1.45669293,-2.51968503
0.74476189,1.41732287,-2.51968503
0.75476189,1.37795269,2.36220479
0.76476189,1.41732287,2.44094491
0.77476189,1.45669293,2.44094491
0.78476189,1.49606299,2.44094491
0.79476188,1.45669293,2.44094491
0.80476188,1.41732287,2.44094491
0.81476188,1.37795269,-2.44094491
0.82476188,1.41732287,-2.51968503
0.83476188,1.45669293,-2.51968503
0.84476188,1.45669293,-2.51968503
0.85476188,1.45669293,-2.51968503
0.86476188,1.41732287,-2.51968503
0.87476188,1.41732287,-2.51968503
0.88476188,1.37795269,2.44094491
0.89476188,1.41732287,2.44094491
0.90476188,1.45669293,2.44094491
0.91476188,1.45669293,2.44094491
0.92476188,1.49606299,2.44094491
0.93476188,1.41732287,2.44094491
0.94476188,1.41732287,-2.51968503
0.95476188,1.45669293,-2.51968503
0.96476188,1.49606299,-2.51968503
0.97476188,1.45669293,-2.51968503
0.98476188,1.45669293,-2.51968503
0.99476188,1.41732287,-2.51968503
1.00476188,1.41732287,2.36220479
1.01476188,1.41732287,2.44094491
1.02476188,1.45669293,2.44094491
1.03476188,1.49606299,2.44094491
1.04476188,1.49606299,2.44094491
1.05476188,1.45669293,2.44094491
1.06476188,1.41732287,-2.44094491
1.07476188,1.41732287,-2.51968503
1.08476188,1.49606299,-2.51968503
1.09476188,1.49606299,-2.51968503
1.10476188,1.45669293,-2.51968503
1.11476188,1.45669293,-2.51968503
1.12476188,1.41732287,-2.51968503
1.13476188,1.37795269,2.44094491
1.14476188,1.45669293,2.44094491
1.15476188,1.45669293,2.44094491
1.16476188,1.49606299,2.44094491
1.17476188,1.45669293,2.44094491
1.18476187,1.41732287,2.44094491
1.19476187,1.45669293,-2.44094491
1.20476187,1.45669293,-2.51968503
1.21476187,1.45669293,-2.51968503
