Time,Channel A,Channel B
(ms),(V),(V)

-0.00524590,1.33858263,-2.51968503
0.00475410,1.33858263,2.28346467
0.01475410,1.33858263,2.44094491
0.02475410,1.33858263,2.44094491
0.03475410,1.37795269,2.44094491
0.04475410,1.41732287,2.44094491
0.05475410,1.41732287,2.44094491
0.06475410,1.33858263,2.44094491
0.07475410,1.37795269,-2.44094491
0.08475410,1.41732287,-2.51968503
0.09475410,1.41732287,-2.51968503
0.10475410,1.41732287,-2.51968503
0.11475410,1.41732287,-2.51968503
0.12475410,1.37795269,-2.51968503
0.13475410,1.37795269,2.44094491
0.14475409,1.41732287,2.44094491
0.15475409,1.41732287,2.44094491
0.16475409,1.45669293,2.44094491
0.17475409,1.45669293,2.44094491
0.18475409,1.41732287,2.44094491
0.19475409,1.37795269,-2.44094491
0.20475409,1.45669293,-2.51968503
0.21475409,1.45669293,-2.51968503
0.22475409,1.49606299,-2.51968503
0.23475409,1.45669293,-2.51968503
0.24475409,1.45669293,-2.51968503
0.25475409,1.37795269,2.36220479
0.26475409,1.41732287,2.44094491
0.27475409,1.45669293,2.44094491
0.28475409,1.49606299,2.44094491
0.29475409,1.49606299,2.44094491
0.30475409,1.45669293,2.44094491
0.31475409,1.41732287,2.44094491
0.32475409,1.45669293,-2.44094491
0.33475409,1.49606299,-2.51968503
0.34475409,1.49606299,-2.51968503
0.35475409,1.49606299,-2.51968503
0.36475409,1.49606299,-2.51968503
0.37475409,1.45669293,-2.51968503
0.38475409,1.45669293,2.36220479
0.39475409,1.45669293,2.44094491
0.40475409,1.49606299,2.44094491
0.41475409,1.53543305,2.44094491
0.42475409,1.53543305,2.44094491
0.43475409,1.53543305,2.44094491
0.44475409,1.45669293,-2.44094491
0.45475409,1.53543305,-2.51968503
0.46475409,1.57480311,-2.51968503
0.47475409,1.53543305,-2.51968503
0.48475409,1.53543305,-2.51968503
0.49475409,1.53543305,-2.51968503
0.50475409,1.49606299,2.36220479
0.51475409,1.49606299,2.44094491
0.52475409,1.53543305,2.44094491
0.53475408,1.57480311,2.44094491
0.54475408,1.57480311,2.44094491
0.55475408,1.53543305,2.44094491
0.56475408,1.49606299,-2.36220479
0.57475408,1.53543305,-2.51968503
0.58475408,1.57480311,-2.51968503
0.59475408,1.61417317,-2.51968503
0.60475408,1.57480311,-2.51968503
0.61475408,1.57480311,-2.51968503
0.62475408,1.49606299,-2.51968503
0.63475408,1.53543305,2.44094491
0.64475408,1.53543305,2.44094491
0.65475408,1.57480311,2.44094491
0.66475408,1.61417317,2.44094491
0.67475408,1.61417317,2.44094491
0.68475408,1.53543305,2.44094491
0.69475408,1.57480311,-2.44094491
0.70475408,1.61417317,-2.51968503
0.71475408,1.61417317,-2.51968503
0.72475408,1.61417317,-2.51968503
0.73475408,1.61417317,-2.51968503
0.74475408,1.57480311,-2.51968503
0.75475408,1.53543305,2.44094491
0.76475408,1.57480311,2.44094491
0.77475408,1.61417317,2.44094491
0.78475408,1.65354335,2.44094491
0.79475408,1.65354335,2.44094491
0.80475408,1.61417317,2.44094491
0.81475408,1.61417317,-2.44094491
0.82475408,1.65354335,-2.51968503
0.83475408,1.65354335,-2.51968503
0.84475408,1.65354335,-2.51968503
0.85475408,1.65354335,-2.51968503
0.86475408,1.61417317,-2.51968503
0.87475408,1.61417317,2.36220479
0.88475408,1.61417317,2.44094491
0.89475408,1.65354335,2.44094491
0.90475408,1.69291341,2.44094491
0.91475408,1.73228347,2.44094491
0.92475408,1.69291341,2.44094491
0.93475407,1.61417317,2.44094491
0.94475407,1.65354335,-2.44094491
0.95475407,1.65354335,-2.51968503
0.96475407,1.73228347,-2.51968503
0.97475407,1.69291341,-2.51968503
0.98475407,1.69291341,-2.51968503
0.99475407,1.65354335,-2.51968503
1.00475407,1.69291341,2.36220479
1.01475407,1.65354335,2.44094491
1.02475407,1.69291341,2.44094491
1.03475407,1.73228347,2.44094491
1.04475407,1.73228347,2.44094491
1.05475407,1.69291341,2.44094491
1.06475407,1.69291341,-2.44094491
1.07475407,1.73228347,-2.51968503
1.08475407,1.77165353,-2.51968503
1.09475407,1.73228347,-2.51968503
1.10475407,1.73228347,-2.51968503
1.11475407,1.69291341,-2.51968503
1.12475407,1.69291341,2.36220479
1.13475407,1.69291341,2.44094491
1.14475407,1.69291341,2.44094491
1.15475407,1.77165353,2.44094491
1.16475407,1.77165353,2.44094491
1.17475407,1.77165353,2.44094491
1.18475407,1.49606299,-2.36220479
1.19475407,1.73228347,-2.44094491
1.20475407,1.77165353,-2.51968503
1.21475407,1.77165353,-2.51968503
